2020-07-17 10:53:16.601 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4071 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:24:30.128 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4470 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:24:30.131 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:24:31.458 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:24:31.467 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:24:31.468 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:24:31.469 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:24:31.549 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-17 11:24:31.549 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1371 ms
2020-07-17 11:24:31.811 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-17 11:24:52.378 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: df745663-628d-472d-b806-8c5d162f7540

2020-07-17 11:24:52.697 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@38f981b6, org.springframework.security.web.context.SecurityContextPersistenceFilter@606a1bc4, org.springframework.security.web.header.HeaderWriterFilter@4b8137c5, org.springframework.security.web.csrf.CsrfFilter@6b649efa, org.springframework.security.web.authentication.logout.LogoutFilter@c1050f2, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@15d0d6c9, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@4cb957b8, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@3a4aadf8, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3e33b52e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6a15b73, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a1a256d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7bbfc5ff, org.springframework.security.web.session.SessionManagementFilter@77f4c040, org.springframework.security.web.access.ExceptionTranslationFilter@7f6329cb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@28157173]
2020-07-17 11:24:52.759 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-07-17 11:24:52.804 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-07-17 11:24:52.818 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Started CloudPlatformSsoApplication in 43.332 seconds (JVM running for 49.397)
2020-07-17 11:25:15.574 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-17 11:25:15.577 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-17 11:25:15.588 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 11 ms
2020-07-17 11:28:13.978 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-17 11:28:49.244 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4545 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:28:49.247 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:28:50.592 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:28:50.602 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:28:50.603 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:28:50.604 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:28:50.694 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-17 11:28:50.695 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1400 ms
2020-07-17 11:28:50.892 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-17 11:29:11.360 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 1e80f518-8cf3-4167-a1fe-e6d140df632f

2020-07-17 11:29:11.720 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@159424e2, org.springframework.security.web.context.SecurityContextPersistenceFilter@536b71b4, org.springframework.security.web.header.HeaderWriterFilter@1980a3f, org.springframework.security.web.csrf.CsrfFilter@1ca3d25b, org.springframework.security.web.authentication.logout.LogoutFilter@2921199d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@433d9680, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1f9d4b0e, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@29bcf51d, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7f4596d0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@789c3057, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@74b86971, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1e54a6b1, org.springframework.security.web.session.SessionManagementFilter@67f63d26, org.springframework.security.web.access.ExceptionTranslationFilter@da4cf09, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5d878b25]
2020-07-17 11:29:11.805 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-07-17 11:29:11.861 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-07-17 11:29:11.880 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Started CloudPlatformSsoApplication in 43.257 seconds (JVM running for 49.312)
2020-07-17 11:29:15.857 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-17 11:29:15.859 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-17 11:29:15.869 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 10 ms
2020-07-17 11:30:46.977 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-17 11:31:23.502 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4592 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:31:23.504 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:31:24.846 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:31:24.855 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:31:24.856 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:31:24.856 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:31:24.930 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-17 11:31:24.930 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1379 ms
2020-07-17 11:31:25.130 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-17 11:31:46.012 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: c42be299-4b18-4501-aeed-e71a0f888581

2020-07-17 11:31:46.198 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@29a33620, org.springframework.security.web.context.SecurityContextPersistenceFilter@5eabff6b, org.springframework.security.web.header.HeaderWriterFilter@377874b4, org.springframework.security.web.csrf.CsrfFilter@4eaf7902, org.springframework.security.web.authentication.logout.LogoutFilter@14447be, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@71179b6f, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@66c9b52f, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@ea04cab, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3db432c2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4751e8b9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4b515eab, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@134f8ef6, org.springframework.security.web.session.SessionManagementFilter@16c1519e, org.springframework.security.web.access.ExceptionTranslationFilter@707e4fe4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5f366587]
2020-07-17 11:31:46.250 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-07-17 11:31:46.290 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-07-17 11:31:46.310 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Started CloudPlatformSsoApplication in 43.489 seconds (JVM running for 49.651)
2020-07-17 11:31:54.775 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-17 11:31:54.777 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-17 11:31:54.788 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 10 ms
2020-07-17 11:34:23.312 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-17 11:35:00.405 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4651 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:35:00.408 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:35:01.938 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:35:01.956 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:35:01.958 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:35:01.959 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:35:02.090 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-17 11:35:02.090 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1629 ms
2020-07-17 11:35:02.543 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@76130a29, org.springframework.security.web.context.SecurityContextPersistenceFilter@777d191f, org.springframework.security.web.header.HeaderWriterFilter@b0a1231, org.springframework.security.web.csrf.CsrfFilter@5b7aa898, org.springframework.security.web.authentication.logout.LogoutFilter@5ebffb44, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7fc420b8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5f5effb0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@124d02b2, org.springframework.security.web.session.SessionManagementFilter@4976085, org.springframework.security.web.access.ExceptionTranslationFilter@2676dc05, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2525a5b8]
2020-07-17 11:35:02.685 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-17 11:35:23.143 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-07-17 11:35:23.181 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-07-17 11:35:23.208 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Started CloudPlatformSsoApplication in 43.598 seconds (JVM running for 49.852)
2020-07-17 11:35:28.342 [http-nio-8080-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-17 11:35:28.347 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-17 11:35:28.371 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 24 ms
2020-07-17 11:40:09.804 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-17 11:40:45.819 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4742 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:40:45.821 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:40:47.595 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:40:47.607 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:40:47.608 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:40:47.608 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:40:47.692 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-17 11:40:47.693 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1812 ms
2020-07-17 11:40:47.929 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: a75712af-44b9-406a-96a6-4f9fecf97d5f

2020-07-17 11:40:48.041 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3138953b, org.springframework.security.web.context.SecurityContextPersistenceFilter@6f6c6077, org.springframework.security.web.header.HeaderWriterFilter@7d21852b, org.springframework.security.web.csrf.CsrfFilter@18539cb1, org.springframework.security.web.authentication.logout.LogoutFilter@7f973a14, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@40fa8766, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@350ec690, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@27df95e, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@75156240, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@286090c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d979d34, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b46e103, org.springframework.security.web.session.SessionManagementFilter@3b8ec001, org.springframework.security.web.access.ExceptionTranslationFilter@27be17c8, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@19a20bb2]
2020-07-17 11:40:48.158 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-17 11:41:08.814 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-07-17 11:41:09.122 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-07-17 11:41:09.404 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Started CloudPlatformSsoApplication in 44.221 seconds (JVM running for 50.308)
2020-07-17 11:41:09.428 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-17 11:41:09.431 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-17 11:41:09.452 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 20 ms
2020-07-17 11:52:10.382 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-17 11:52:49.354 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4927 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:52:49.357 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:52:50.748 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:52:50.758 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:52:50.758 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:52:50.759 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:52:50.848 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-17 11:52:50.848 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1438 ms
2020-07-17 11:52:51.190 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2a43e0ac, org.springframework.security.web.context.SecurityContextPersistenceFilter@542f6803, org.springframework.security.web.header.HeaderWriterFilter@18a25bbd, org.springframework.security.web.authentication.logout.LogoutFilter@5d4e13e1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@62d1dc3c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5807efad, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@40230eb9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@22d9bc14, org.springframework.security.web.session.SessionManagementFilter@1ee27d73, org.springframework.security.web.access.ExceptionTranslationFilter@17aa8a11, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5034f5dd]
2020-07-17 11:52:51.327 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-17 11:53:11.941 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-07-17 11:53:12.110 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-07-17 11:53:12.178 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Started CloudPlatformSsoApplication in 43.48 seconds (JVM running for 49.604)
2020-07-17 11:53:27.710 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-17 11:53:27.711 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-17 11:53:27.725 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 13 ms
2020-07-17 11:54:09.164 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-07-17 11:54:44.482 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - Starting CloudPlatformSsoApplication on TengYunDongdeMacBook-Pro.local with PID 4967 (/Users/TYD/workplace/self_workplace/cloud-platform-sso/target/classes started by TYD in /Users/TYD/workplace/self_workplace/cloud-platform-sso)
2020-07-17 11:54:44.484 [main] INFO  com.cloud.sso.CloudPlatformSsoApplication - The following profiles are active: dev
2020-07-17 11:54:45.920 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-07-17 11:54:45.929 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-07-17 11:54:45.930 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-17 11:54:45.931 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.36]
2020-07-17 11:54:46.010 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
